,CORE_CUSTOMER_ID,STORE,STORE_CITY,STORE_ZIP,NUM_SHOP,MSRNAME,USER_NAME,USER_PREFERRED_STORE,USER_CLOSEST_STORE,USER_POSTAL
898,117513271,7044.0,Harrisburg,17101.0,,james harlow,james harlow,,,
899,113800692,7091.0,Providence,2903.0,11.0,montgomery legacy weeks,montgomery weeks,,,
900,114059566,7097.0,Sacramento,95814.0,,kaycie nix,kaycie nix,,,
901,117395648,7013.0,Baton,70802.0,13.0,ashante george,,,,
902,115921145,7041.0,Helena,59623.0,1.0,reshunda bernal,,,,
903,110204987,7087.0,Boise,83702.0,,brocha epps,,,7087.0,
904,117954443,7051.0,Hartford,6103.0,10.0,litisha kye gabel,,7051.0,,
905,115200443,7088.0,Bismarck,58501.0,,shalynn kwan,,,,
906,115216188,7024.0,Cheyenne,82001.0,15.0,jeanee e carden,,,,
907,117522097,7038.0,Columbus,43215.0,2.0,nora almanza,nora almanza,,,
908,112113121,7080.0,Denver,80202.0,,sanora avyaan rosado,sanora rosado,,,
909,113599611,7052.0,Charleston,25301.0,,   demesha ryan   ,,,,
910,110868871,7051.0,Hartford,6103.0,15.0,maleah lorenz,,,,
911,115043925,7068.0,Topeka,66603.0,13.0,dala w salas,dala salas,,,
912,110020581,7063.0,Olympia,98507.0,,KATRELL ALMARAZ,,,,
913,119705539,7041.0,Helena,59623.0,15.0,agueda resendiz,agueda resendiz,,,
914,116842528,7001.0,Albany,12207.0,10.0,,jennessa sampson,,,
915,119446031,7052.0,Charleston,25301.0,5.0,lysandra mertz,,,,
916,111264118,7049.0,Tallahassee,32301.0,10.0,jude hargrove,,,,
917,118152289,7085.0,Little Rock,72201.0,4.0,torri jaxtyn maguire,,,,
918,111915063,7046.0,Boston,2201.0,9.0,merton esposito,,,,
919,112707759,7012.0,Trenton,8608.0,3.0,,,,,
920,118088407,7012.0,Trenton,8608.0,,shanena crosby,shanena crosby,,,
921,119063044,7026.0,Honolulu,96813.0,,jennier adler,,,,
922,111569974,7037.0,Lansing,48933.0,,revel portillo,,,,
923,116078150,7068.0,Topeka,66603.0,4.0,omarr louis stoltzfus,omarr stoltzfus,,,
924,119917325,7038.0,Columbus,43215.0,,TIRZAH CLEVENGER,,,,
925,112284965,7091.0,Providence,2903.0,,caitlyn huff,,,,
926,116078611,7055.0,Juneau,99801.0,3.0,donte briseno,donte briseno,,,
927,111040522,7080.0,Denver,80202.0,15.0,KHALFANI PADRON,khalfani padron,,,
928,117609487,7041.0,Helena,59623.0,5.0,rolonda wentworth,,,,
929,117695388,7075.0,Dover,19901.0,8.0,EVERARDO GLEASON,,,,
930,118253705,7070.0,Frankfort,40601.0,,harriett cade samuelson,harriett samuelson,7070.0,,
931,116169465,7051.0,Hartford,6103.0,12.0,,mar talavera,,,
932,114997633,7024.0,Cheyenne,82001.0,,see amos grooms,,7024.0,,
933,116906742,7021.0,Madison,53703.0,6.0,teya k michaels,,,7021.0,
934,113045673,7049.0,Tallahassee,32301.0,,RACHNA RANA,rachna rana,,,
935,114162225,7028.0,Montgomery,36104.0,,nikko brannan,,,7028.0,
936,112643143,7083.0,Atlanta,30303.0,2.0,carlissa willoughby,,,,
937,111483737,7086.0,Carson,89701.0,8.0,lilian simone,,,7086.0,
938,112042965,7065.0,Springfield,62701.0,6.0,brendy dunbar,,,,
939,114346074,7097.0,Sacramento,95814.0,,jezabel syed,,,,
940,111402625,7055.0,Juneau,99801.0,12.0,shalom batson,,,,
941,118791676,7049.0,Tallahassee,32301.0,,rickelle mccloskey,rickelle mccloskey,,,
942,118618556,7007.0,Concord,3301.0,,cheyla carl rowan,,,,
943,114353425,7007.0,Concord,3301.0,,hagan kyree bernal,,,,
944,112771118,7028.0,Montgomery,36104.0,,SHAKINAH J RAUSCH,,,,
945,113480844,7082.0,Oklahoma,73102.0,,SADI ERMIAS MORROW,sadi morrow,7082.0,,
946,118297419,7038.0,Columbus,43215.0,,necole limon,,,,
947,119668490,7051.0,Hartford,6103.0,9.0,KAMETRIA DICKENS,,,,
948,116867237,7021.0,Madison,53703.0,,lafonda montalvo,,,,
949,116295397,7004.0,Phoenix,85001.0,,clintin purvis,clintin purvis,,,
950,118113444,7055.0,Juneau,99801.0,11.0,,melton mcgovern,,,
951,114597654,7092.0,Columbia,29217.0,2.0,corynn whalen,,,,
952,114682304,7070.0,Frankfort,40601.0,5.0,SARALEE LEDEZMA,,,,
953,114596171,7057.0,Montpelier,5602.0,,shedrick martz,,,,
954,117210407,7097.0,Sacramento,95814.0,,chenel aron sutter,,,,
955,110629077,7070.0,Frankfort,40601.0,,talal porter sargent,talal sargent,,,
956,115617605,7076.0,Salt Lake City,84111.0,13.0,nekeisha nash leon,,,,
957,113999515,7050.0,Salem,97301.0,,reiko lear,,7050.0,,
958,113694669,7045.0,Indianapolis,46225.0,9.0,shanica luis,,,,
959,111171083,7083.0,Atlanta,30303.0,15.0,lashann chacon,,,7083.0,
960,111777303,7096.0,Raleigh,27601.0,,MOHAMMED BREEDLOVE,,,,
961,117615749,7087.0,Boise,83702.0,15.0,rothana crow,,,,
962,118652685,7076.0,Salt Lake City,84111.0,,JEWELL R LAYMAN,,,,
963,117517689,7021.0,Madison,53703.0,11.0,KEILA GUIDO,,,,
964,110392083,7088.0,Bismarck,58501.0,,shalandria mancilla,,,,
965,110277990,7040.0,Augusta,4330.0,8.0,VALUE LINK CTS,,,,
966,119712432,7004.0,Phoenix,85001.0,,RACHE AULT,rache ault,,,
967,110286364,7074.0,Austin,78701.0,1.0,RANEE CADE SOUSA,,,,
968,114457125,7057.0,Montpelier,5602.0,,DISCOVER CARDMEMBER,,,,
969,111170471,7075.0,Dover,19901.0,7.0,alaena luther,,,,
970,112446903,7046.0,Boston,2201.0,15.0,AMEKA K HAMM,ameka hamm,7046.0,,
971,112209580,7026.0,Honolulu,96813.0,,LANDEN CANNON NELMS,,,,
972,118115083,7064.0,Annapolis,21401.0,,KAMARIA TYREE,,,,
973,117604596,7080.0,Denver,80202.0,,grey overstreet,,,,
974,110855639,7083.0,Atlanta,30303.0,,jasie b ness,jasie ness,7083.0,,
975,119896494,7076.0,Salt Lake City,84111.0,14.0,ILAISAANE NEWTON,ilaisaane newton,,,
976,118296564,7080.0,Denver,80202.0,5.0,TYECHIA BARROW,,,,
977,119733754,7052.0,Charleston,25301.0,7.0,fabio guardado,,,,
978,117978551,7055.0,Juneau,99801.0,,garnell h burk,,,,
979,115609888,7088.0,Bismarck,58501.0,,jennica seaman,,,,
980,119409788,7045.0,Indianapolis,46225.0,4.0,VALUE     CTS,shawnette beaty,,7045.0,
981,112928722,7013.0,Baton,70802.0,,BARBIE MAYBERRY,,7013.0,,
982,110574067,7082.0,Oklahoma,73102.0,9.0,lashea cardona,,,,
983,115571833,7061.0,St. Anne,55102.0,1.0,PRINCE ELON HINES,prince hines,,,
984,115507424,7057.0,Montpelier,5602.0,2.0,CHAS SHILOH SEGURA,chas segura,7057.0,,
985,119152272,7024.0,Cheyenne,82001.0,,brenen maxwell,brenen maxwell,,,
986,114694058,7026.0,Honolulu,96813.0,6.0,RABIA MEI,,,7026.0,
987,110376921,7082.0,Oklahoma,73102.0,8.0,EON L BARNETTE,,,,
988,117147336,7037.0,Lansing,48933.0,6.0,breianna dean,,,,
989,113313390,7074.0,Austin,78701.0,5.0,ELLIS BRONSON,,,,
990,114302592,7061.0,St. Anne,55102.0,,TAMIKIA J FRAME,,,,
991,119354476,7068.0,Topeka,66603.0,9.0,yaniv meraz,yaniv meraz,,7068.0,
992,116378831,7021.0,Madison,53703.0,12.0,victorino altamirano,,7021.0,,
993,114839643,7037.0,Lansing,48933.0,1.0,judi ford eng,,,,
994,118266948,7062.0,Santa,87501.0,,MARKESHIA ZAVIER JACOBSEN,,7062.0,,
995,111940247,7037.0,Lansing,48933.0,9.0,teryn tuttle,,,7037.0,
996,114788625,7058.0,Pierre,57501.0,,MURRAY SCHROEDER,murray schroeder,,,
997,113366444,7063.0,Olympia,98507.0,,indya daxton adame,indya adame,,,
998,112484310,7026.0,Honolulu,96813.0,,wayman cortez,,,,
999,118181716,7046.0,Boston,2201.0,,hortencia elias,,7046.0,,
1000,119369820,7038.0,Columbus,43215.0,4.0,jeramiah dobson,,,,
1001,114206158,7061.0,St. Anne,55102.0,,favio yamamoto,,,,
1002,111648736,7067.0,Lincoln,68502.0,,ZALMEN RAIDEN AHERN,,,,
1003,114667598,7021.0,Madison,53703.0,14.0,padraic mcgrew,,7021.0,,
1004,118730694,7044.0,Harrisburg,17101.0,,trenecia bartels,trenecia bartels,,,
1005,112100344,7026.0,Honolulu,96813.0,,raneisha castro,,,,
1006,115899683,7049.0,Tallahassee,32301.0,,aliana manzo,aliana manzo,,,
1007,113154365,7051.0,Hartford,6103.0,9.0,khalia kraft,,,,
1008,115586798,7021.0,Madison,53703.0,11.0,von crew link,,,7021.0,
1009,112976834,7067.0,Lincoln,68502.0,,LYNZY KELLEN RAMSAY,,,,
1010,119113367,7057.0,Montpelier,5602.0,,tavaras tomlin,,,,
1011,113448009,7061.0,St. Anne,55102.0,13.0,bobby thames,bobby thames,,,
1012,119803019,7085.0,Little Rock,72201.0,,HOSANNA LANDRUM,,7085.0,,
1013,114058049,7063.0,Olympia,98507.0,11.0,phuoc mayfield,,,,
1014,119967596,7037.0,Lansing,48933.0,,MERANDA ERIK ISBELL,,,,
1015,115183486,7076.0,Salt Lake City,84111.0,,dominiqua hidalgo,dominiqua hidalgo,,,
1016,118974586,7028.0,Montgomery,36104.0,4.0,desean magee,desean magee,,,
1017,119940586,7046.0,Boston,2201.0,1.0,ewa j east,ewa east,,,
1018,116774463,7001.0,Albany,12207.0,14.0,kha zink,kha zink,,,
1019,119402317,7028.0,Montgomery,36104.0,,travious altman,,,,
1020,112262901,7004.0,Phoenix,85001.0,,CHASE VISA CARDHOLDER,,,,
1021,110111417,7076.0,Salt Lake City,84111.0,3.0,mahmood  welker,,,,
1022,115128790,7060.0,Jackson,39205.0,,delphia gipson,,,,
1023,115033284,7070.0,Frankfort,40601.0,14.0,SEASON VELASCO,,,,
1024,113954504,7068.0,Topeka,66603.0,,DANISE J BERGSTROM,danise bergstrom,7068.0,,
1025,111803899,7089.0,Richmond,23219.0,,carlisa chappell,,,,
1026,119517159,7085.0,Little Rock,72201.0,,CRISTIAN LUCCA BALES,cristian bales,,,
1027,119499989,7070.0,Frankfort,40601.0,6.0,ashlynn johan stanfield,,,,
1028,116251170,7085.0,Little Rock,72201.0,15.0,DOMINGA RIDENOUR,,,7085.0,
1029,116976818,7024.0,Cheyenne,82001.0,13.0,LYNDY G YOUNGER,,,,
1030,117097560,7051.0,Hartford,6103.0,11.0,ammon river mcdowell,,,,
1031,115510014,7049.0,Tallahassee,32301.0,,KENYADA HIBBARD,,,7049.0,
1032,110576925,7070.0,Frankfort,40601.0,,HANAN LOVELL,,,,
1033,118783311,7028.0,Montgomery,36104.0,,MATTLOCK WHEATON,,,,
1034,119368101,7074.0,Austin,78701.0,10.0,renea steffen,,,,
1035,115726150,7080.0,Denver,80202.0,12.0,TIANE CONCEPCION,tiane concepcion,,,
1036,110464486,7096.0,Raleigh,27601.0,,lorra l watkins,,,,
1037,116444612,7085.0,Little Rock,72201.0,4.0,bartley gaona,bartley gaona,,,
1038,114935199,7052.0,Charleston,25301.0,,DIMITRIUS A BEALL,,,,
1039,116406386,7057.0,Montpelier,5602.0,3.0,BEATRIX MERCHANT,,,,
1040,110545870,7051.0,Hartford,6103.0,2.0,ADAMA HER,,,7051.0,
1041,112375423,7080.0,Denver,80202.0,,mariadel bryan deaton,,,,
1042,113106601,7088.0,Bismarck,58501.0,11.0,TERRACE BARRON,,,,
1043,110559086,7041.0,Helena,59623.0,9.0,thurston archibald,,,,
1044,112960274,7074.0,Austin,78701.0,,salman abney,,,,
1045,114744284,7089.0,Richmond,23219.0,,virgina mohr,,,,
1046,114557207,7037.0,Lansing,48933.0,1.0,jamin piazza,jamin piazza,,,
1047,112112320,7037.0,Lansing,48933.0,,lisseth reinhardt,lisseth reinhardt,,,
1048,117650639,7015.0,Des Moines,50309.0,,ines boston malone,,,,
1049,114601458,7086.0,Carson,89701.0,,khristy zimmerman,khristy zimmerman,,,
1050,113740438,7007.0,Concord,3301.0,7.0,hafeezah mota,hafeezah mota,,,
1051,116521048,7028.0,Montgomery,36104.0,,ashea miner,ashea miner,,7028.0,
1052,114024866,7001.0,Albany,12207.0,12.0,JOI SAMUEL LOVETT,joi lovett,,,
1053,119119224,7015.0,Des Moines,50309.0,6.0,KEWANNA J WILT,,7015.0,7015.0,
1054,119036685,7001.0,Albany,12207.0,10.0,MATTISON CYRUS MILAM,,7001.0,7001.0,
1055,118197717,7040.0,Augusta,4330.0,,belicia z showalter,,,,
1056,116723137,7096.0,Raleigh,27601.0,8.0,logan wade,,,,
1057,116512422,7046.0,Boston,2201.0,,gerad j deutsch,,,7046.0,
1058,118229121,7058.0,Pierre,57501.0,,LLUVIA AZRAEL LAMBERT,lluvia lambert,,,
1059,116254025,7024.0,Cheyenne,82001.0,,SALMAN ARIAS,,,,
1060,116978348,7062.0,Santa,87501.0,,PATRICA BINDER,patrica binder,,,
1061,118528703,7051.0,Hartford,6103.0,4.0,essica hammett,,,7051.0,
1062,118836011,7046.0,Boston,2201.0,,detra gallegos,,,7046.0,
1063,113562525,7083.0,Atlanta,30303.0,,ALIM BISHOP MONROY,,7083.0,7083.0,
1064,119862431,7026.0,Honolulu,96813.0,,JOVONDA M CATO,,,,
1065,119194795,7013.0,Baton,70802.0,,prisca   reitz,prisca reitz,,,
1066,113619391,7021.0,Madison,53703.0,,sharlene kuykendall,sharlene kuykendall,,,
1067,110302645,7026.0,Honolulu,96813.0,15.0,tomasa dawkins,,,,
1068,114934331,7061.0,St. Anne,55102.0,13.0,LONETTA ENZO DEXTER,,,,
1069,112160357,7082.0,Oklahoma,73102.0,2.0,MARYKATE CLEMENT,,,,
1070,115325200,7065.0,Springfield,62701.0,,shaan bostic,shaan bostic,,,
1071,114088335,7061.0,St. Anne,55102.0,,kaysee begum,kaysee begum,,,
1072,111894827,7080.0,Denver,80202.0,,amdrew moyer,,,,
1073,118901224,7089.0,Richmond,23219.0,13.0,corney hardy,corney hardy,,,
1074,118570612,7092.0,Columbia,29217.0,,mylinda palomares,,,,
1075,111659824,7012.0,Trenton,8608.0,,declan everson,declan everson,7012.0,,
1076,112202222,7089.0,Richmond,23219.0,,jerrit echeverria,,,,
1077,115489176,7057.0,Montpelier,5602.0,,ceasar mcadams,ceasar mcadams,,,
1078,117056853,7058.0,Pierre,57501.0,1.0,CHARELLE COUNTS,,,,
1079,111744371,7092.0,Columbia,29217.0,4.0,adrien a reyes,,,7092.0,
1080,114393322,7074.0,Austin,78701.0,4.0,zofia mckenzie,,,,
1081,117053313,7085.0,Little Rock,72201.0,,SHADAYA M CARRINGTON,,,,
1082,112355650,7067.0,Lincoln,68502.0,,HYUN GEORGE,,,,
1083,118583989,7089.0,Richmond,23219.0,5.0,naseem villagomez,,7089.0,,
1084,115265245,7067.0,Lincoln,68502.0,3.0,jeremi roach,jeremi roach,,7067.0,
1085,119228146,7040.0,Augusta,4330.0,,kaipo dariel royster,kaipo royster,,,
1086,115689328,7055.0,Juneau,99801.0,,geovanny howard verdugo,,,,
1087,112480280,7067.0,Lincoln,68502.0,10.0,,kiley swann,7067.0,,
1088,113684601,7085.0,Little Rock,72201.0,1.0,colton borden,colton borden,,,
1089,113312781,7062.0,Santa,87501.0,,TYROME SHAVER,,,,
1090,115902896,7024.0,Cheyenne,82001.0,,dnaiel ridenour,,,,
1091,118563691,7065.0,Springfield,62701.0,9.0,tadd molina,,,,
1092,118071605,7083.0,Atlanta,30303.0,14.0,adriann titus toomey,,7083.0,,
1093,114454809,7055.0,Juneau,99801.0,,CRISTINA KENNY,,,,
1094,111729299,7058.0,Pierre,57501.0,,ivery harlan,ivery harlan,7058.0,,
1095,117711571,7049.0,Tallahassee,32301.0,,EULALIO MAYORGA,,,,
1096,118635899,7060.0,Jackson,39205.0,,GWYN KLINE,gwyn kline,,7060.0,
1097,113166981,7083.0,Atlanta,30303.0,,RUSTY   BEATTIE,,,7083.0,
1098,118433812,7082.0,Oklahoma,73102.0,,DEANDRA PARISH,,,,
1099,117410218,7024.0,Cheyenne,82001.0,3.0,sabino thibodeaux,,,7024.0,
1100,113499167,7060.0,Jackson,39205.0,,deandrew nemeth,,7060.0,,
1101,117036706,7076.0,Salt Lake City,84111.0,,jamas weatherford,,,,
1102,115107318,7046.0,Boston,2201.0,4.0,kayleen kamari kwon,,,,
1103,114125405,7097.0,Sacramento,95814.0,7.0,kasandra duvall,,,,
1104,114346074,7097.0,Sacramento,95814.0,,jezabel syed,,,,
1105,118739988,7078.0,Jefferson,65101.0,,monta j bartholomew,monta bartholomew,,,
1106,118936230,7097.0,Sacramento,95814.0,14.0,devri a lacy,devri lacy,,,
1107,111684067,7037.0,Lansing,48933.0,,kasim rayan dejesus,kasim dejesus,,,
1108,111692987,7057.0,Montpelier,5602.0,,YENI SETH MCCLINTOCK,,,,
1109,114737781,7091.0,Providence,2903.0,1.0,eitan messiah davison,,,,
1110,111179672,7044.0,Harrisburg,17101.0,15.0,tamicka mcqueen,,,,
1111,119086008,7046.0,Boston,2201.0,1.0,SARIN AZRIEL POPE,,7046.0,,
1112,113977711,7058.0,Pierre,57501.0,10.0,camillia blank,,7058.0,,
1113,113923840,7065.0,Springfield,62701.0,15.0,,,,,
1114,112173145,7063.0,Olympia,98507.0,,sherene younger,,,,
1115,114479536,7050.0,Salem,97301.0,2.0,carisma hutson,,,,
1116,114475130,7052.0,Charleston,25301.0,6.0,michae raya,,,7052.0,
1117,119854707,7044.0,Harrisburg,17101.0,15.0,,,,,
1118,115923081,7070.0,Frankfort,40601.0,6.0,IKIA NOYES,ikia noyes,,,
1119,116525628,7012.0,Trenton,8608.0,10.0,SHEVON COLLADO,shevon collado,,,
1120,112410959,7068.0,Topeka,66603.0,,KEYAUNA FREELAND,keyauna freeland,,7068.0,
1121,113762476,7078.0,Jefferson,65101.0,5.0,RAECHEL STUCKEY,,,,
1122,119713451,7037.0,Lansing,48933.0,,meldoy thorne,,,,
1123,114943188,7085.0,Little Rock,72201.0,,OLA ASHCRAFT,ola ashcraft,,,
1124,118524354,7012.0,Trenton,8608.0,5.0,daisy r wakefield,,,7012.0,
1125,115533042,7024.0,Cheyenne,82001.0,13.0,STEVIE MORRIS,,,,
1126,119857789,7065.0,Springfield,62701.0,4.0,CARMEL MINER,,,,
1127,111853912,7001.0,Albany,12207.0,2.0,ernest cohen,,,,
1128,113625692,7021.0,Madison,53703.0,2.0,tanika   kuehn,,,,
1129,110610280,7015.0,Des Moines,50309.0,,,rondi lively,,,
1130,114664261,7057.0,Montpelier,5602.0,13.0,jeromi nguyen,jeromi nguyen,,,
1131,119239406,7013.0,Baton,70802.0,,shatisha wallace redd,,,,
1132,111179883,7040.0,Augusta,4330.0,,eulalia a mccutcheon,,7040.0,,
1133,111007078,7013.0,Baton,70802.0,,mikhaila starnes,mikhaila starnes,7013.0,,
1134,111559830,7050.0,Salem,97301.0,,elisah  bergstrom,,7050.0,,
1135,114203897,7096.0,Raleigh,27601.0,,yaneli whited,yaneli whited,7096.0,,
1136,119794718,7026.0,Honolulu,96813.0,11.0,ALEKSANDRA GILL,aleksandra gill,,,
1137,115047553,7050.0,Salem,97301.0,,shelene lindstrom,,7050.0,,
1138,118576251,7085.0,Little Rock,72201.0,8.0,ANTIGONE  HAYS,antigone hays,,,
1139,113539788,7086.0,Carson,89701.0,5.0,kaden lochlan ambriz,kaden ambriz,,7086.0,
1140,118110264,7091.0,Providence,2903.0,,mariza bounds,,,,
1141,118247852,7007.0,Concord,3301.0,9.0,ruth timmerman,ruth timmerman,,,
1142,111770549,7045.0,Indianapolis,46225.0,3.0,,marykathleen woodworth,,7045.0,
1143,113446889,7058.0,Pierre,57501.0,,taryne zavier boudreaux,,,,
1144,111972929,7076.0,Salt Lake City,84111.0,10.0,ATHANASIA   ROMO,,,,
1145,117812624,7068.0,Topeka,66603.0,12.0,newton eason,newton eason,,,
1146,118990257,7091.0,Providence,2903.0,1.0,TYLAN CAMERON HAYES,,,7091.0,
1147,113546855,7082.0,Oklahoma,73102.0,,JESSICIA ROCKY EVANGELISTA,,,,
1148,112086982,7026.0,Honolulu,96813.0,11.0,illana ching,,7026.0,7026.0,
1149,112061954,7078.0,Jefferson,65101.0,8.0,jerrin jeffers,,,,
1150,113073620,7015.0,Des Moines,50309.0,,milka fairchild,,,7015.0,
1151,118356892,7096.0,Raleigh,27601.0,,dona morris,dona morris,,,
1152,116200785,7074.0,Austin,78701.0,12.0,SHAY KODA HONEYCUTT,,,7074.0,
1153,115364708,7037.0,Lansing,48933.0,9.0,larkin england,larkin england,,7037.0,
1154,112651548,7052.0,Charleston,25301.0,,damarys oxendine,damarys oxendine,,7052.0,
1155,111957540,7015.0,Des Moines,50309.0,11.0,tasia e weems,,,,
1156,114389123,7085.0,Little Rock,72201.0,2.0,LAZAROS A TAMEZ,,,7085.0,
1157,118780444,7040.0,Augusta,4330.0,,antwon palumbo,,,,
1158,114080111,7080.0,Denver,80202.0,,josetta morales,,,,
1159,117221520,7001.0,Albany,12207.0,,tyshema gomes,,,7001.0,
1160,111973718,7089.0,Richmond,23219.0,,IVONNE RAFAEL GALBRAITH,,,,
1161,119883835,7087.0,Boise,83702.0,4.0,chikara nettles,,,,
1162,116175107,7075.0,Dover,19901.0,12.0,KANA YODER,,,,
1163,114144081,7013.0,Baton,70802.0,8.0,SHEELAH UTLEY,,,,
1164,110142537,7012.0,Trenton,8608.0,,olawale leighton jobe,,,7012.0,
1165,116412285,7064.0,Annapolis,21401.0,,DAKOTA GROOMS,,,,
1166,117656808,7063.0,Olympia,98507.0,,norris wong,,,,
1167,112253048,7087.0,Boise,83702.0,7.0,WILHEMINA GOSSETT,,,,
1168,118290950,7064.0,Annapolis,21401.0,15.0,SUZANNAH VAZQUEZ,,,,
1169,118624578,7088.0,Bismarck,58501.0,,avery rosa,avery rosa,7088.0,7088.0,
1170,116396162,7057.0,Montpelier,5602.0,11.0,ALAA HURST,,,,
1171,118496728,7078.0,Jefferson,65101.0,,TATIANA C SMAIL,tatiana smail,,,
1172,112867359,7055.0,Juneau,99801.0,,ishia shelby,,,,
1173,116692447,7024.0,Cheyenne,82001.0,,bowen kelly,,,,
1174,113613296,7045.0,Indianapolis,46225.0,5.0,MILAGRO HERNDON,,,7045.0,
1175,117289472,7087.0,Boise,83702.0,6.0,kennard moses melchor,,,,
1176,114593916,7089.0,Richmond,23219.0,12.0,,,,,
1177,113202615,7075.0,Dover,19901.0,,JEREMIAS BEERS,jeremias beers,,,
1178,114883828,7091.0,Providence,2903.0,15.0,RASHEENA MULLIN,,7091.0,,
1179,117556857,7097.0,Sacramento,95814.0,,maribel poole,,,,
1180,116144763,7032.0,Nashville,37219.0,9.0,shaindy cartwright,shaindy cartwright,,,
1181,116798853,7044.0,Harrisburg,17101.0,12.0,RENDY BOWENS,,7044.0,,
1182,113907826,7065.0,Springfield,62701.0,3.0,,,,,
1183,119475952,7096.0,Raleigh,27601.0,8.0,ELISSA MUNGUIA,elissa munguia,,,
1184,118463679,7040.0,Augusta,4330.0,9.0,tierica turner ong,tierica ong,,,
1185,117408703,7061.0,St. Anne,55102.0,,isauro heath lemieux,,,,
1186,112491099,7026.0,Honolulu,96813.0,,DARRIEL MEEKS,,,,
1187,116104149,7065.0,Springfield,62701.0,,alnisa irvine,,,,
1188,113153092,7091.0,Providence,2903.0,,KLYE MADDEN,,,,
1189,113309101,7045.0,Indianapolis,46225.0,9.0,SAUSHA HOFFMAN,,,,
1190,113298081,7096.0,Raleigh,27601.0,,JEANNETTA JOVANNI WHITING,jeannetta whiting,,,
1191,119840714,7007.0,Concord,3301.0,12.0,kyndal banuelos,,,,
1192,110226864,7074.0,Austin,78701.0,1.0,onesimo gabel,,7074.0,,
1193,113156373,7063.0,Olympia,98507.0,,ROWENA PEEK,,,,
1194,117467431,7049.0,Tallahassee,32301.0,15.0,deseree arthur langley,,,,
1195,118840558,7083.0,Atlanta,30303.0,6.0,giovanny a brink,,,,
1196,119697814,7092.0,Columbia,29217.0,2.0,LIZANN SHOOK,,,,
1197,114429519,7097.0,Sacramento,95814.0,9.0,josehua  breaux,,,,
1198,116791167,7032.0,Nashville,37219.0,,karene christensen,karene christensen,,,
1199,118770877,7068.0,Topeka,66603.0,,reuven truong,,,,
1200,115061581,7070.0,Frankfort,40601.0,9.0,mikelle gaffney,,,7070.0,
1201,113527002,7092.0,Columbia,29217.0,,jarrod   kohler,jarrod kohler,,,
1202,112815251,7089.0,Richmond,23219.0,,kang shockley,,,,
1203,110734755,7041.0,Helena,59623.0,,tom slattery,tom slattery,,,
1204,110724758,7076.0,Salt Lake City,84111.0,4.0,pessy holm,pessy holm,,,
1205,115762313,7045.0,Indianapolis,46225.0,14.0,tobie reis,,,,
1206,118920694,7044.0,Harrisburg,17101.0,,DISCOVER CARDMEMBER,,,,
1207,112091131,7063.0,Olympia,98507.0,,chauntay kane koch,,,,
1208,113122634,7076.0,Salt Lake City,84111.0,,jaycee mcgowan,,7076.0,,
1209,114246843,7082.0,Oklahoma,73102.0,,maiko glenn,maiko glenn,,,
1210,112767382,7004.0,Phoenix,85001.0,,jamae kiaan mckinley,,,,
1211,119550689,7021.0,Madison,53703.0,5.0,fenton l fairbanks,,,,
1212,110369843,7055.0,Juneau,99801.0,5.0,,emely casas,,,
1213,117466402,7044.0,Harrisburg,17101.0,,pratik bolt,pratik bolt,,,
1214,118838698,7089.0,Richmond,23219.0,,cheresa good,,7089.0,,
1215,112354453,7083.0,Atlanta,30303.0,8.0,lysandra jasso,,,,
1216,110500583,7078.0,Jefferson,65101.0,,kiele randy torres,,7078.0,,
1217,114395063,7091.0,Providence,2903.0,5.0,brigida segura,,,,
1218,111390083,7049.0,Tallahassee,32301.0,12.0,derry paine,derry paine,,,
1219,119892948,7085.0,Little Rock,72201.0,,VALUED CUSTOMER,,,,
1220,116418038,7038.0,Columbus,43215.0,2.0,markeisha leclair,,,,
1221,116362066,7049.0,Tallahassee,32301.0,2.0,LAQUIA AGUILERA,,,,
1222,113731452,7026.0,Honolulu,96813.0,3.0,MEIRA FIERRO,,,,
1223,115150499,7089.0,Richmond,23219.0,10.0,kirbie koehn,,,,
1224,115814887,7068.0,Topeka,66603.0,,kavon boone,,7068.0,,
1225,111087844,7097.0,Sacramento,95814.0,,GLYNNIS TOLENTINO,,,,
1226,119939479,7021.0,Madison,53703.0,,joy schofield,joy schofield,,,
1227,118450032,7063.0,Olympia,98507.0,,SILVER GONSALVES,,,,
1228,119682615,7086.0,Carson,89701.0,,oran walden,,,,
1229,119289694,7046.0,Boston,2201.0,13.0,tadd jack kaufman,,,,
1230,116492975,7037.0,Lansing,48933.0,15.0,omara g varney,,7037.0,,
1231,111443726,7007.0,Concord,3301.0,,cyril reitz,,,7007.0,
1232,111210530,7037.0,Lansing,48933.0,,kevan cruz,,,,
1233,111764713,7065.0,Springfield,62701.0,,vikram perdue,,,7065.0,
1234,117751623,7074.0,Austin,78701.0,14.0,jonisha chou,jonisha chou,,,
1235,117390168,7046.0,Boston,2201.0,,DISCOVER CARDMEMBER,,,7046.0,
1236,118099965,7012.0,Trenton,8608.0,2.0,jessamyn owen carrion,jessamyn carrion,,,
1237,118204541,7052.0,Charleston,25301.0,,deshondra strain,deshondra strain,7052.0,,
1238,112372261,7082.0,Oklahoma,73102.0,,gerred luce,,7082.0,,
1239,115420648,7037.0,Lansing,48933.0,8.0,johnnetta adcock,,,,
1240,112240219,7075.0,Dover,19901.0,,MARGAUX D DECKER,,,,
